"TIME_PERIOD";"GEO";"AGE";"SEX";"OBS_STATUS";"OBS_VALUE"
"2021-W29";"CH057";"Y70T74";"T";"P";2
"2021-W29";"CH057";"Y70T74";"F";"P";1
"2021-W29";"CH057";"Y70T74";"M";"P";1
"2021-W29";"CH057";"Y75T79";"T";"P";7
"2021-W29";"CH057";"Y75T79";"F";"P";4
"2021-W29";"CH057";"Y75T79";"M";"P";3
"2021-W29";"CH057";"Y80T84";"T";"P";6
"2021-W29";"CH057";"Y80T84";"F";"P";3
"2021-W29";"CH057";"Y80T84";"M";"P";3
"2021-W29";"CH057";"Y85T89";"T";"P";6
"2021-W29";"CH057";"Y85T89";"F";"P";5
"2021-W29";"CH057";"Y85T89";"M";"P";1
"2021-W29";"CH057";"Y_GE90";"T";"P";7
"2021-W29";"CH057";"Y_GE90";"F";"P";5
"2021-W29";"CH057";"Y_GE90";"M";"P";2
"2021-W29";"CH061";"_T";"T";"P";50
"2021-W29";"CH061";"_T";"F";"P";32
"2021-W29";"CH061";"_T";"M";"P";18
"2021-W29";"CH061";"Y15T19";"T";"P";1
"2021-W29";"CH061";"Y15T19";"F";"P";1
"2021-W29";"CH061";"Y45T49";"T";"P";1
"2021-W29";"CH061";"Y45T49";"M";"P";1
"2021-W29";"CH061";"Y60T64";"T";"P";1
"2021-W29";"CH061";"Y60T64";"F";"P";1
"2021-W29";"CH061";"Y65T69";"T";"P";4
"2021-W29";"CH061";"Y65T69";"F";"P";2
"2021-W29";"CH061";"Y65T69";"M";"P";2
"2021-W29";"CH061";"Y70T74";"T";"P";6
"2021-W29";"CH061";"Y70T74";"F";"P";4
"2021-W29";"CH061";"Y70T74";"M";"P";2
"2021-W29";"CH061";"Y75T79";"T";"P";6
"2021-W29";"CH061";"Y75T79";"F";"P";3
"2021-W29";"CH061";"Y75T79";"M";"P";3
"2021-W29";"CH061";"Y80T84";"T";"P";9
"2021-W29";"CH061";"Y80T84";"F";"P";6
"2021-W29";"CH061";"Y80T84";"M";"P";3
"2021-W29";"CH061";"Y85T89";"T";"P";11
"2021-W29";"CH061";"Y85T89";"F";"P";7
"2021-W29";"CH061";"Y85T89";"M";"P";4
"2021-W29";"CH061";"Y_GE90";"T";"P";11
"2021-W29";"CH061";"Y_GE90";"F";"P";8
"2021-W29";"CH061";"Y_GE90";"M";"P";3
"2021-W29";"CH062";"_T";"T";"P";4
"2021-W29";"CH062";"_T";"F";"P";1
"2021-W29";"CH062";"_T";"M";"P";3
"2021-W29";"CH062";"Y45T49";"T";"P";1
"2021-W29";"CH062";"Y45T49";"M";"P";1
"2021-W29";"CH062";"Y65T69";"T";"P";1
"2021-W29";"CH062";"Y65T69";"M";"P";1
"2021-W29";"CH062";"Y85T89";"T";"P";1
"2021-W29";"CH062";"Y85T89";"M";"P";1
"2021-W29";"CH062";"Y_GE90";"T";"P";1
"2021-W29";"CH062";"Y_GE90";"F";"P";1
"2021-W29";"CH063";"_T";"T";"P";20
"2021-W29";"CH063";"_T";"F";"P";12
"2021-W29";"CH063";"_T";"M";"P";8
"2021-W29";"CH063";"Y0T4";"T";"P";1
"2021-W29";"CH063";"Y0T4";"F";"P";1
"2021-W29";"CH063";"Y50T54";"T";"P";1
"2021-W29";"CH063";"Y50T54";"F";"P";1
"2021-W29";"CH063";"Y65T69";"T";"P";2
"2021-W29";"CH063";"Y65T69";"M";"P";2
"2021-W29";"CH063";"Y70T74";"T";"P";2
"2021-W29";"CH063";"Y70T74";"F";"P";2
"2021-W29";"CH063";"Y75T79";"T";"P";4
"2021-W29";"CH063";"Y75T79";"F";"P";3
"2021-W29";"CH063";"Y75T79";"M";"P";1
"2021-W29";"CH063";"Y80T84";"T";"P";6
"2021-W29";"CH063";"Y80T84";"F";"P";2
"2021-W29";"CH063";"Y80T84";"M";"P";4
"2021-W29";"CH063";"Y85T89";"T";"P";2
"2021-W29";"CH063";"Y85T89";"F";"P";1
"2021-W29";"CH063";"Y85T89";"M";"P";1
"2021-W29";"CH063";"Y_GE90";"T";"P";2
"2021-W29";"CH063";"Y_GE90";"F";"P";2
"2021-W29";"CH064";"_T";"T";"P";9
"2021-W29";"CH064";"_T";"F";"P";5
"2021-W29";"CH064";"_T";"M";"P";4
"2021-W29";"CH064";"Y50T54";"T";"P";1
"2021-W29";"CH064";"Y50T54";"F";"P";1
"2021-W29";"CH064";"Y70T74";"T";"P";1
"2021-W29";"CH064";"Y70T74";"M";"P";1
"2021-W29";"CH064";"Y75T79";"T";"P";1
"2021-W29";"CH064";"Y75T79";"F";"P";1
"2021-W29";"CH064";"Y80T84";"T";"P";1
"2021-W29";"CH064";"Y80T84";"F";"P";1
"2021-W29";"CH064";"Y85T89";"T";"P";1
"2021-W29";"CH064";"Y85T89";"M";"P";1
"2021-W29";"CH064";"Y_GE90";"T";"P";4
"2021-W29";"CH064";"Y_GE90";"F";"P";2
"2021-W29";"CH064";"Y_GE90";"M";"P";2
"2021-W29";"CH065";"_T";"T";"P";5
"2021-W29";"CH065";"_T";"F";"P";1
"2021-W29";"CH065";"_T";"M";"P";4
"2021-W29";"CH065";"Y55T59";"T";"P";1
"2021-W29";"CH065";"Y55T59";"M";"P";1
"2021-W29";"CH065";"Y65T69";"T";"P";1
"2021-W29";"CH065";"Y65T69";"M";"P";1
"2021-W29";"CH065";"Y85T89";"T";"P";2
"2021-W29";"CH065";"Y85T89";"F";"P";1
"2021-W29";"CH065";"Y85T89";"M";"P";1
"2021-W29";"CH065";"Y_GE90";"T";"P";1
"2021-W29";"CH065";"Y_GE90";"M";"P";1
"2021-W29";"CH066";"_T";"T";"P";12
"2021-W29";"CH066";"_T";"F";"P";9
"2021-W29";"CH066";"_T";"M";"P";3
"2021-W29";"CH066";"Y55T59";"T";"P";2
"2021-W29";"CH066";"Y55T59";"F";"P";2
"2021-W29";"CH066";"Y60T64";"T";"P";1
"2021-W29";"CH066";"Y60T64";"M";"P";1
"2021-W29";"CH066";"Y65T69";"T";"P";1
"2021-W29";"CH066";"Y65T69";"M";"P";1
"2021-W29";"CH066";"Y75T79";"T";"P";1
"2021-W29";"CH066";"Y75T79";"F";"P";1
"2021-W29";"CH066";"Y80T84";"T";"P";2
"2021-W29";"CH066";"Y80T84";"F";"P";1
"2021-W29";"CH066";"Y80T84";"M";"P";1
"2021-W29";"CH066";"Y85T89";"T";"P";4
"2021-W29";"CH066";"Y85T89";"F";"P";4
"2021-W29";"CH066";"Y_GE90";"T";"P";1
"2021-W29";"CH066";"Y_GE90";"F";"P";1
"2021-W29";"CH070";"_T";"T";"P";66
"2021-W29";"CH070";"_T";"F";"P";40
"2021-W29";"CH070";"_T";"M";"P";26
"2021-W29";"CH070";"Y40T44";"T";"P";1
"2021-W29";"CH070";"Y40T44";"M";"P";1
"2021-W29";"CH070";"Y50T54";"T";"P";1
"2021-W29";"CH070";"Y50T54";"F";"P";1
"2021-W29";"CH070";"Y55T59";"T";"P";2
"2021-W29";"CH070";"Y55T59";"M";"P";2
"2021-W29";"CH070";"Y60T64";"T";"P";3
"2021-W29";"CH070";"Y60T64";"F";"P";2
"2021-W29";"CH070";"Y60T64";"M";"P";1
"2021-W29";"CH070";"Y65T69";"T";"P";2
"2021-W29";"CH070";"Y65T69";"F";"P";1
"2021-W29";"CH070";"Y65T69";"M";"P";1
"2021-W29";"CH070";"Y70T74";"T";"P";7
"2021-W29";"CH070";"Y70T74";"F";"P";2
"2021-W29";"CH070";"Y70T74";"M";"P";5
"2021-W29";"CH070";"Y75T79";"T";"P";8
"2021-W29";"CH070";"Y75T79";"F";"P";4
"2021-W29";"CH070";"Y75T79";"M";"P";4
"2021-W29";"CH070";"Y80T84";"T";"P";9
"2021-W29";"CH070";"Y80T84";"F";"P";5
"2021-W29";"CH070";"Y80T84";"M";"P";4
"2021-W29";"CH070";"Y85T89";"T";"P";13
"2021-W29";"CH070";"Y85T89";"F";"P";9
"2021-W29";"CH070";"Y85T89";"M";"P";4
"2021-W29";"CH070";"Y_GE90";"T";"P";20
"2021-W29";"CH070";"Y_GE90";"F";"P";16
"2021-W29";"CH070";"Y_GE90";"M";"P";4
"2021-W30";"CH";"_T";"T";"P";1072
"2021-W30";"CH";"_T";"F";"P";548
"2021-W30";"CH";"_T";"M";"P";524
"2021-W30";"CH";"Y0T4";"T";"P";3
"2021-W30";"CH";"Y0T4";"F";"P";3
"2021-W30";"CH";"Y10T14";"T";"P";2
"2021-W30";"CH";"Y10T14";"M";"P";2
"2021-W30";"CH";"Y15T19";"T";"P";1
"2021-W30";"CH";"Y15T19";"F";"P";1
"2021-W30";"CH";"Y20T24";"T";"P";2
"2021-W30";"CH";"Y20T24";"M";"P";2
"2021-W30";"CH";"Y30T34";"T";"P";1
"2021-W30";"CH";"Y30T34";"M";"P";1
"2021-W30";"CH";"Y35T39";"T";"P";5
"2021-W30";"CH";"Y35T39";"F";"P";2
"2021-W30";"CH";"Y35T39";"M";"P";3
"2021-W30";"CH";"Y40T44";"T";"P";5
"2021-W30";"CH";"Y40T44";"F";"P";2
"2021-W30";"CH";"Y40T44";"M";"P";3
"2021-W30";"CH";"Y45T49";"T";"P";12
"2021-W30";"CH";"Y45T49";"F";"P";6
"2021-W30";"CH";"Y45T49";"M";"P";6
"2021-W30";"CH";"Y50T54";"T";"P";14
"2021-W30";"CH";"Y50T54";"F";"P";6
"2021-W30";"CH";"Y50T54";"M";"P";8
"2021-W30";"CH";"Y55T59";"T";"P";33
"2021-W30";"CH";"Y55T59";"F";"P";13
"2021-W30";"CH";"Y55T59";"M";"P";20
"2021-W30";"CH";"Y60T64";"T";"P";42
"2021-W30";"CH";"Y60T64";"F";"P";15
"2021-W30";"CH";"Y60T64";"M";"P";27
"2021-W30";"CH";"Y65T69";"T";"P";71
"2021-W30";"CH";"Y65T69";"F";"P";34
"2021-W30";"CH";"Y65T69";"M";"P";37
"2021-W30";"CH";"Y70T74";"T";"P";90
"2021-W30";"CH";"Y70T74";"F";"P";39
"2021-W30";"CH";"Y70T74";"M";"P";51
"2021-W30";"CH";"Y75T79";"T";"P";123
"2021-W30";"CH";"Y75T79";"F";"P";54
"2021-W30";"CH";"Y75T79";"M";"P";69
"2021-W30";"CH";"Y80T84";"T";"P";151
"2021-W30";"CH";"Y80T84";"F";"P";72
"2021-W30";"CH";"Y80T84";"M";"P";79
"2021-W30";"CH";"Y85T89";"T";"P";234
"2021-W30";"CH";"Y85T89";"F";"P";120
"2021-W30";"CH";"Y85T89";"M";"P";114
"2021-W30";"CH";"Y_GE90";"T";"P";283
"2021-W30";"CH";"Y_GE90";"F";"P";181
"2021-W30";"CH";"Y_GE90";"M";"P";102
"2021-W30";"CH011";"_T";"T";"P";90
"2021-W30";"CH011";"_T";"F";"P";45
"2021-W30";"CH011";"_T";"M";"P";45
"2021-W30";"CH011";"Y40T44";"T";"P";1
"2021-W30";"CH011";"Y40T44";"M";"P";1
"2021-W30";"CH011";"Y45T49";"T";"P";1
"2021-W30";"CH011";"Y45T49";"F";"P";1
"2021-W30";"CH011";"Y50T54";"T";"P";2
"2021-W30";"CH011";"Y50T54";"M";"P";2
"2021-W30";"CH011";"Y55T59";"T";"P";2
"2021-W30";"CH011";"Y55T59";"M";"P";2
"2021-W30";"CH011";"Y65T69";"T";"P";1
"2021-W30";"CH011";"Y65T69";"M";"P";1
"2021-W30";"CH011";"Y70T74";"T";"P";8
"2021-W30";"CH011";"Y70T74";"F";"P";5
"2021-W30";"CH011";"Y70T74";"M";"P";3
"2021-W30";"CH011";"Y75T79";"T";"P";11
"2021-W30";"CH011";"Y75T79";"F";"P";6
"2021-W30";"CH011";"Y75T79";"M";"P";5
"2021-W30";"CH011";"Y80T84";"T";"P";14
"2021-W30";"CH011";"Y80T84";"F";"P";6
"2021-W30";"CH011";"Y80T84";"M";"P";8
"2021-W30";"CH011";"Y85T89";"T";"P";19
"2021-W30";"CH011";"Y85T89";"F";"P";8
"2021-W30";"CH011";"Y85T89";"M";"P";11
"2021-W30";"CH011";"Y_GE90";"T";"P";31
"2021-W30";"CH011";"Y_GE90";"F";"P";19
"2021-W30";"CH011";"Y_GE90";"M";"P";12
"2021-W30";"CH012";"_T";"T";"P";55
"2021-W30";"CH012";"_T";"F";"P";29
"2021-W30";"CH012";"_T";"M";"P";26
"2021-W30";"CH012";"Y55T59";"T";"P";6
"2021-W30";"CH012";"Y55T59";"F";"P";3
"2021-W30";"CH012";"Y55T59";"M";"P";3
"2021-W30";"CH012";"Y60T64";"T";"P";1
"2021-W30";"CH012";"Y60T64";"F";"P";1
"2021-W30";"CH012";"Y65T69";"T";"P";6
"2021-W30";"CH012";"Y65T69";"F";"P";3
"2021-W30";"CH012";"Y65T69";"M";"P";3
"2021-W30";"CH012";"Y70T74";"T";"P";4
"2021-W30";"CH012";"Y70T74";"F";"P";1
"2021-W30";"CH012";"Y70T74";"M";"P";3
"2021-W30";"CH012";"Y75T79";"T";"P";6
"2021-W30";"CH012";"Y75T79";"F";"P";3
"2021-W30";"CH012";"Y75T79";"M";"P";3
"2021-W30";"CH012";"Y80T84";"T";"P";9
"2021-W30";"CH012";"Y80T84";"F";"P";5
"2021-W30";"CH012";"Y80T84";"M";"P";4
"2021-W30";"CH012";"Y85T89";"T";"P";8
"2021-W30";"CH012";"Y85T89";"F";"P";3
"2021-W30";"CH012";"Y85T89";"M";"P";5
"2021-W30";"CH012";"Y_GE90";"T";"P";15
"2021-W30";"CH012";"Y_GE90";"F";"P";10
"2021-W30";"CH012";"Y_GE90";"M";"P";5
"2021-W30";"CH013";"_T";"T";"P";41
"2021-W30";"CH013";"_T";"F";"P";25
"2021-W30";"CH013";"_T";"M";"P";16
"2021-W30";"CH013";"Y35T39";"T";"P";1
"2021-W30";"CH013";"Y35T39";"F";"P";1
"2021-W30";"CH013";"Y50T54";"T";"P";2
"2021-W30";"CH013";"Y50T54";"F";"P";1
"2021-W30";"CH013";"Y50T54";"M";"P";1
"2021-W30";"CH013";"Y55T59";"T";"P";1
"2021-W30";"CH013";"Y55T59";"M";"P";1
"2021-W30";"CH013";"Y60T64";"T";"P";2
"2021-W30";"CH013";"Y60T64";"F";"P";1
"2021-W30";"CH013";"Y60T64";"M";"P";1
"2021-W30";"CH013";"Y65T69";"T";"P";2
"2021-W30";"CH013";"Y65T69";"F";"P";2
"2021-W30";"CH013";"Y70T74";"T";"P";5
"2021-W30";"CH013";"Y70T74";"F";"P";1
"2021-W30";"CH013";"Y70T74";"M";"P";4
"2021-W30";"CH013";"Y75T79";"T";"P";3
"2021-W30";"CH013";"Y75T79";"F";"P";1
"2021-W30";"CH013";"Y75T79";"M";"P";2
"2021-W30";"CH013";"Y80T84";"T";"P";8
"2021-W30";"CH013";"Y80T84";"F";"P";4
"2021-W30";"CH013";"Y80T84";"M";"P";4
"2021-W30";"CH013";"Y85T89";"T";"P";8
"2021-W30";"CH013";"Y85T89";"F";"P";5
"2021-W30";"CH013";"Y85T89";"M";"P";3
"2021-W30";"CH013";"Y_GE90";"T";"P";9
"2021-W30";"CH013";"Y_GE90";"F";"P";9
"2021-W30";"CH021";"_T";"T";"P";152
"2021-W30";"CH021";"_T";"F";"P";78
"2021-W30";"CH021";"_T";"M";"P";74
"2021-W30";"CH021";"Y0T4";"T";"P";1
"2021-W30";"CH021";"Y0T4";"F";"P";1
"2021-W30";"CH021";"Y35T39";"T";"P";1
"2021-W30";"CH021";"Y35T39";"M";"P";1
"2021-W30";"CH021";"Y40T44";"T";"P";1
"2021-W30";"CH021";"Y40T44";"F";"P";1
"2021-W30";"CH021";"Y45T49";"T";"P";1
"2021-W30";"CH021";"Y45T49";"F";"P";1
"2021-W30";"CH021";"Y50T54";"T";"P";2
"2021-W30";"CH021";"Y50T54";"F";"P";1
"2021-W30";"CH021";"Y50T54";"M";"P";1
"2021-W30";"CH021";"Y55T59";"T";"P";2
"2021-W30";"CH021";"Y55T59";"F";"P";2
"2021-W30";"CH021";"Y60T64";"T";"P";5
"2021-W30";"CH021";"Y60T64";"F";"P";2
"2021-W30";"CH021";"Y60T64";"M";"P";3
"2021-W30";"CH021";"Y65T69";"T";"P";9
"2021-W30";"CH021";"Y65T69";"F";"P";5
"2021-W30";"CH021";"Y65T69";"M";"P";4
"2021-W30";"CH021";"Y70T74";"T";"P";11
"2021-W30";"CH021";"Y70T74";"F";"P";3
"2021-W30";"CH021";"Y70T74";"M";"P";8
"2021-W30";"CH021";"Y75T79";"T";"P";18
"2021-W30";"CH021";"Y75T79";"F";"P";7
"2021-W30";"CH021";"Y75T79";"M";"P";11
"2021-W30";"CH021";"Y80T84";"T";"P";19
"2021-W30";"CH021";"Y80T84";"F";"P";10
"2021-W30";"CH021";"Y80T84";"M";"P";9
"2021-W30";"CH021";"Y85T89";"T";"P";41
"2021-W30";"CH021";"Y85T89";"F";"P";22
"2021-W30";"CH021";"Y85T89";"M";"P";19
"2021-W30";"CH021";"Y_GE90";"T";"P";41
"2021-W30";"CH021";"Y_GE90";"F";"P";23
"2021-W30";"CH021";"Y_GE90";"M";"P";18
"2021-W30";"CH022";"_T";"T";"P";36
"2021-W30";"CH022";"_T";"F";"P";20
"2021-W30";"CH022";"_T";"M";"P";16
"2021-W30";"CH022";"Y45T49";"T";"P";1
"2021-W30";"CH022";"Y45T49";"M";"P";1
"2021-W30";"CH022";"Y50T54";"T";"P";1
"2021-W30";"CH022";"Y50T54";"M";"P";1
"2021-W30";"CH022";"Y55T59";"T";"P";2
"2021-W30";"CH022";"Y55T59";"M";"P";2
"2021-W30";"CH022";"Y60T64";"T";"P";3
"2021-W30";"CH022";"Y60T64";"F";"P";1
"2021-W30";"CH022";"Y60T64";"M";"P";2
"2021-W30";"CH022";"Y65T69";"T";"P";4
"2021-W30";"CH022";"Y65T69";"F";"P";1
"2021-W30";"CH022";"Y65T69";"M";"P";3
"2021-W30";"CH022";"Y70T74";"T";"P";3
"2021-W30";"CH022";"Y70T74";"F";"P";2
"2021-W30";"CH022";"Y70T74";"M";"P";1
"2021-W30";"CH022";"Y75T79";"T";"P";6
"2021-W30";"CH022";"Y75T79";"F";"P";5
"2021-W30";"CH022";"Y75T79";"M";"P";1
"2021-W30";"CH022";"Y80T84";"T";"P";4
"2021-W30";"CH022";"Y80T84";"F";"P";3
"2021-W30";"CH022";"Y80T84";"M";"P";1
"2021-W30";"CH022";"Y85T89";"T";"P";4
"2021-W30";"CH022";"Y85T89";"F";"P";2
"2021-W30";"CH022";"Y85T89";"M";"P";2
"2021-W30";"CH022";"Y_GE90";"T";"P";8
"2021-W30";"CH022";"Y_GE90";"F";"P";6
"2021-W30";"CH022";"Y_GE90";"M";"P";2
"2021-W30";"CH023";"_T";"T";"P";34
"2021-W30";"CH023";"_T";"F";"P";13
"2021-W30";"CH023";"_T";"M";"P";21
"2021-W30";"CH023";"Y10T14";"T";"P";1
"2021-W30";"CH023";"Y10T14";"M";"P";1
"2021-W30";"CH023";"Y35T39";"T";"P";1
"2021-W30";"CH023";"Y35T39";"M";"P";1
"2021-W30";"CH023";"Y40T44";"T";"P";1
"2021-W30";"CH023";"Y40T44";"M";"P";1
"2021-W30";"CH023";"Y65T69";"T";"P";4
"2021-W30";"CH023";"Y65T69";"F";"P";2
"2021-W30";"CH023";"Y65T69";"M";"P";2
"2021-W30";"CH023";"Y70T74";"T";"P";1
"2021-W30";"CH023";"Y70T74";"F";"P";1
"2021-W30";"CH023";"Y75T79";"T";"P";6
"2021-W30";"CH023";"Y75T79";"M";"P";6
"2021-W30";"CH023";"Y80T84";"T";"P";5
"2021-W30";"CH023";"Y80T84";"F";"P";2
"2021-W30";"CH023";"Y80T84";"M";"P";3
"2021-W30";"CH023";"Y85T89";"T";"P";10
"2021-W30";"CH023";"Y85T89";"F";"P";5
"2021-W30";"CH023";"Y85T89";"M";"P";5
"2021-W30";"CH023";"Y_GE90";"T";"P";5
"2021-W30";"CH023";"Y_GE90";"F";"P";3
"2021-W30";"CH023";"Y_GE90";"M";"P";2
"2021-W30";"CH024";"_T";"T";"P";23
"2021-W30";"CH024";"_T";"F";"P";14
"2021-W30";"CH024";"_T";"M";"P";9
"2021-W30";"CH024";"Y40T44";"T";"P";1
"2021-W30";"CH024";"Y40T44";"F";"P";1
"2021-W30";"CH024";"Y50T54";"T";"P";1
"2021-W30";"CH024";"Y50T54";"F";"P";1
"2021-W30";"CH024";"Y60T64";"T";"P";2
"2021-W30";"CH024";"Y60T64";"F";"P";1
"2021-W30";"CH024";"Y60T64";"M";"P";1
"2021-W30";"CH024";"Y65T69";"T";"P";1
"2021-W30";"CH024";"Y65T69";"M";"P";1
"2021-W30";"CH024";"Y75T79";"T";"P";1
"2021-W30";"CH024";"Y75T79";"F";"P";1
"2021-W30";"CH024";"Y80T84";"T";"P";4
"2021-W30";"CH024";"Y80T84";"F";"P";1
"2021-W30";"CH024";"Y80T84";"M";"P";3
"2021-W30";"CH024";"Y85T89";"T";"P";6
"2021-W30";"CH024";"Y85T89";"F";"P";4
"2021-W30";"CH024";"Y85T89";"M";"P";2
"2021-W30";"CH024";"Y_GE90";"T";"P";7
"2021-W30";"CH024";"Y_GE90";"F";"P";5
"2021-W30";"CH024";"Y_GE90";"M";"P";2
"2021-W30";"CH025";"_T";"T";"P";10
"2021-W30";"CH025";"_T";"F";"P";3
"2021-W30";"CH025";"_T";"M";"P";7
"2021-W30";"CH025";"Y55T59";"T";"P";1
"2021-W30";"CH025";"Y55T59";"F";"P";1
"2021-W30";"CH025";"Y80T84";"T";"P";1
"2021-W30";"CH025";"Y80T84";"M";"P";1
"2021-W30";"CH025";"Y85T89";"T";"P";4
"2021-W30";"CH025";"Y85T89";"M";"P";4
"2021-W30";"CH025";"Y_GE90";"T";"P";4
"2021-W30";"CH025";"Y_GE90";"F";"P";2
"2021-W30";"CH025";"Y_GE90";"M";"P";2
"2021-W30";"CH031";"_T";"T";"P";33
"2021-W30";"CH031";"_T";"F";"P";21
"2021-W30";"CH031";"_T";"M";"P";12
"2021-W30";"CH031";"Y55T59";"T";"P";1
"2021-W30";"CH031";"Y55T59";"M";"P";1
"2021-W30";"CH031";"Y65T69";"T";"P";3
"2021-W30";"CH031";"Y65T69";"F";"P";1
"2021-W30";"CH031";"Y65T69";"M";"P";2
"2021-W30";"CH031";"Y70T74";"T";"P";3
"2021-W30";"CH031";"Y70T74";"M";"P";3
"2021-W30";"CH031";"Y75T79";"T";"P";2
"2021-W30";"CH031";"Y75T79";"F";"P";1
"2021-W30";"CH031";"Y75T79";"M";"P";1
"2021-W30";"CH031";"Y80T84";"T";"P";4
"2021-W30";"CH031";"Y80T84";"F";"P";4
"2021-W30";"CH031";"Y85T89";"T";"P";7
"2021-W30";"CH031";"Y85T89";"F";"P";4
"2021-W30";"CH031";"Y85T89";"M";"P";3
"2021-W30";"CH031";"Y_GE90";"T";"P";13
"2021-W30";"CH031";"Y_GE90";"F";"P";11
"2021-W30";"CH031";"Y_GE90";"M";"P";2
"2021-W30";"CH032";"_T";"T";"P";33
"2021-W30";"CH032";"_T";"F";"P";19
"2021-W30";"CH032";"_T";"M";"P";14
"2021-W30";"CH032";"Y65T69";"T";"P";1
"2021-W30";"CH032";"Y65T69";"M";"P";1
"2021-W30";"CH032";"Y70T74";"T";"P";5
"2021-W30";"CH032";"Y70T74";"F";"P";4
"2021-W30";"CH032";"Y70T74";"M";"P";1
"2021-W30";"CH032";"Y75T79";"T";"P";1
"2021-W30";"CH032";"Y75T79";"M";"P";1
"2021-W30";"CH032";"Y80T84";"T";"P";6
"2021-W30";"CH032";"Y80T84";"F";"P";4
"2021-W30";"CH032";"Y80T84";"M";"P";2
"2021-W30";"CH032";"Y85T89";"T";"P";9
"2021-W30";"CH032";"Y85T89";"F";"P";5
"2021-W30";"CH032";"Y85T89";"M";"P";4
"2021-W30";"CH032";"Y_GE90";"T";"P";11
"2021-W30";"CH032";"Y_GE90";"F";"P";6
"2021-W30";"CH032";"Y_GE90";"M";"P";5
"2021-W30";"CH033";"_T";"T";"P";95
"2021-W30";"CH033";"_T";"F";"P";45
"2021-W30";"CH033";"_T";"M";"P";50
"2021-W30";"CH033";"Y0T4";"T";"P";1
"2021-W30";"CH033";"Y0T4";"F";"P";1
"2021-W30";"CH033";"Y30T34";"T";"P";1
"2021-W30";"CH033";"Y30T34";"M";"P";1
"2021-W30";"CH033";"Y40T44";"T";"P";1
"2021-W30";"CH033";"Y40T44";"M";"P";1
"2021-W30";"CH033";"Y45T49";"T";"P";1
"2021-W30";"CH033";"Y45T49";"M";"P";1
"2021-W30";"CH033";"Y50T54";"T";"P";2
"2021-W30";"CH033";"Y50T54";"M";"P";2
"2021-W30";"CH033";"Y55T59";"T";"P";7
"2021-W30";"CH033";"Y55T59";"F";"P";3
"2021-W30";"CH033";"Y55T59";"M";"P";4
"2021-W30";"CH033";"Y60T64";"T";"P";6
"2021-W30";"CH033";"Y60T64";"F";"P";2
"2021-W30";"CH033";"Y60T64";"M";"P";4
"2021-W30";"CH033";"Y65T69";"T";"P";6
"2021-W30";"CH033";"Y65T69";"F";"P";2
"2021-W30";"CH033";"Y65T69";"M";"P";4
"2021-W30";"CH033";"Y70T74";"T";"P";10
"2021-W30";"CH033";"Y70T74";"F";"P";4
"2021-W30";"CH033";"Y70T74";"M";"P";6
"2021-W30";"CH033";"Y75T79";"T";"P";8
"2021-W30";"CH033";"Y75T79";"F";"P";4
"2021-W30";"CH033";"Y75T79";"M";"P";4
"2021-W30";"CH033";"Y80T84";"T";"P";12
"2021-W30";"CH033";"Y80T84";"F";"P";7
"2021-W30";"CH033";"Y80T84";"M";"P";5
"2021-W30";"CH033";"Y85T89";"T";"P";19
"2021-W30";"CH033";"Y85T89";"F";"P";10
"2021-W30";"CH033";"Y85T89";"M";"P";9
"2021-W30";"CH033";"Y_GE90";"T";"P";21
"2021-W30";"CH033";"Y_GE90";"F";"P";12
"2021-W30";"CH033";"Y_GE90";"M";"P";9
"2021-W30";"CH040";"_T";"T";"P";177
"2021-W30";"CH040";"_T";"F";"P";91
"2021-W30";"CH040";"_T";"M";"P";86
"2021-W30";"CH040";"Y10T14";"T";"P";1
"2021-W30";"CH040";"Y10T14";"M";"P";1
"2021-W30";"CH040";"Y20T24";"T";"P";1
"2021-W30";"CH040";"Y20T24";"M";"P";1
"2021-W30";"CH040";"Y35T39";"T";"P";1
"2021-W30";"CH040";"Y35T39";"M";"P";1
"2021-W30";"CH040";"Y45T49";"T";"P";5
"2021-W30";"CH040";"Y45T49";"F";"P";2
"2021-W30";"CH040";"Y45T49";"M";"P";3
"2021-W30";"CH040";"Y55T59";"T";"P";4
"2021-W30";"CH040";"Y55T59";"M";"P";4
"2021-W30";"CH040";"Y60T64";"T";"P";11
"2021-W30";"CH040";"Y60T64";"F";"P";3
"2021-W30";"CH040";"Y60T64";"M";"P";8
"2021-W30";"CH040";"Y65T69";"T";"P";8
"2021-W30";"CH040";"Y65T69";"F";"P";6
"2021-W30";"CH040";"Y65T69";"M";"P";2
"2021-W30";"CH040";"Y70T74";"T";"P";9
"2021-W30";"CH040";"Y70T74";"F";"P";4
"2021-W30";"CH040";"Y70T74";"M";"P";5
"2021-W30";"CH040";"Y75T79";"T";"P";21
"2021-W30";"CH040";"Y75T79";"F";"P";13
"2021-W30";"CH040";"Y75T79";"M";"P";8
"2021-W30";"CH040";"Y80T84";"T";"P";25
"2021-W30";"CH040";"Y80T84";"F";"P";11
"2021-W30";"CH040";"Y80T84";"M";"P";14
"2021-W30";"CH040";"Y85T89";"T";"P";41
"2021-W30";"CH040";"Y85T89";"F";"P";24
"2021-W30";"CH040";"Y85T89";"M";"P";17
"2021-W30";"CH040";"Y_GE90";"T";"P";50
"2021-W30";"CH040";"Y_GE90";"F";"P";28
"2021-W30";"CH040";"Y_GE90";"M";"P";22
"2021-W30";"CH051";"_T";"T";"P";5
