"id","title","value","link","group"
"2408","2:0 gegen Drosten - neues Kapitel im Retraction Prozess","1","https://2020news.de/20-gegen-drosten-neues-kapitel-im-retraction-prozess/","2020 News"
"2409","The proximal origin of SARS-CoV-2","1","https://www.nature.com/articles/s41591-020-0820-9","Nature Medicine"
"2410","Infektionen, Erkrankungen und Todesfälle – trotz oder wegen Impfung?","1","https://tkp.at/2021/04/15/infektionen-erkrankungen-und-todesfaelle-trotz-oder-wegen-impfung/","tp - Science & Technology"
"2411","Denken ohne Geländer","1","https://www.rubikon.news/artikel/denken-ohne-gelander","Rubikon"
"2412","Corona & Krankenhäuser: „Ein Patient wird unter Umständen doppelt gezählt“","1","https://www.welt.de/politik/deutschland/plus231872027/Corona-Krankenhaeuser-Ein-Patient-wird-unter-Umstaenden-doppelt-gezaehlt.html","Die Welt"
"2413","Was denn nun: Lage auf Intensivstationen doch nicht dramatisch?","1","https://www.nordkurier.de/politik-und-wirtschaft/lage-auf-intensivstationen-doch-nicht-dramatisch-2443268404.html","Nordkurier"
"2414","Texas schließt sich Floridas Klage gegen die Zentren für Seuchenkontrolle an","1","https://de.rt.com/nordamerika/117372-texas-schliesst-sich-floridas-klage-gegen-zentren-fuer-seuchenkontrolle-an/","RT DE"
"2415","Die Regierungssprecher – Innenansichten aus ARD, ZDF & Co.","1","https://reitschuster.de/post/die-regierungssprecher-eine-innenansicht-aus-ard-zdf-co/","reitschuster"
"2416","Impfpropaganda: Hurra, endlich ist wieder Krieg!","1","https://miloszmatuschek.substack.com/p/impfpropaganda-hurra-endlich-ist","substack.com"
"2417","263 schwerwiegende Nebenwirkungen nach Impfung – dreizehnmal mehr als im ganzen Jahr 2019","1","https://corona-transition.org/263-schwerwiegende-nebenwirkungen-nach-impfung-dreizehnmal-mehr-als-im-ganzen","Corona Transition"
"2418","Schwedischer Forscher wirft Handtuch nach massiven Angriffen wegen Studie über Kinder und Covid","1","https://tkp.at/2021/03/01/schwedischer-forscher-wirft-handtuch-nach-massiven-angriffen-wegen-studie-ueber-kinder-und-covid/","tp - Science & Technology"
"2419","Traurige Botschaft einer Heimleiterin: „Viele sterben nicht an Corona, sondern an der Isolation“","1","https://www.rnd.de/panorama/viele-sterben-nicht-an-corona-sondern-an-der-isolation-B4CP4FB2E5B5BIDQ3PISC6RGT4.html","RND"
"2420","7.407 Tote nach Impfung – Im Durchschnitt 85 Tote pro Tag","1","https://sciencefiles.org/2021/06/16/7-407-tote-nach-impfung-im-durchschnitt-85-tote-pro-tag/","ScienceFiles"
"2421","Großbritannien: 60% der mit Covid Hospitalisierten doppelt geimpft?","1","https://report24.news/grossbritannien-60-der-mit-covid-hospitalisierten-sind-doppelt-geimpft/","Report24"
"2422","«Die Jungen brauchen ihr Leben zurück»","1","https://www.linth24.ch/articles/60167-die-jungen-brauchen-ihr-leben-zurueck","linth24"
"2423","Die Impfungen sind ein Grossversuch mit ungewissem Ausgang","1","https://www.infosperber.ch/gesundheit/public-health/die-impfungen-sind-ein-grossversuch-mit-ungewissem-ausgang/","INFOsperber"
"2424","ARD- und ZDF-Faktenchecker erwischt: Die Schamlosen","1","https://www.achgut.com/artikel/ard_und_zdf_faktenchecker_erwischt_die_schamlosen","Achgut.com"
"2425","CIA-Neurobiologie-Experte über die Steuerung des menschlichen Gehirns mittels RNA-Impfstoffen","1","https://unser-mitteleuropa.com/cia-neurobiologie-experte-ueber-die-steuerung-des-menschlichen-gehirns-mittels-rna-impfstoffen/","Unser Mitteleuropa"
"2426","Wurde die Corona-Krise geplant?","1","https://multipolar-magazin.de/artikel/wurde-die-corona-krise-geplant","multipolar"
"2427","Stiko-Experte: Impfstoff-Zulassung für Kinder genau prüfen","1","https://www.mdr.de/nachrichten/deutschland/panorama/corona-impfung-kinder-risiko-interview-stiko-100.html","mdr"
"2428","Fake News oder Recherchepanne? Medien erfanden offenbar COVID-19-kranken Querdenken-Organisator","1","https://de.rt.com/inland/110711-fake-news-oder-recherchepanne-medien/","RT DE"
"2429","Deutschlands mutigste Schülerin","1","https://www.rubikon.news/artikel/deutschlands-mutigste-schulerin","Rubikon"
"2430","Studie: Jedes dritte Kind psychisch auffällig durch Corona-Maßnahmen","1","https://www.wochenblick.at/studie-jedes-dritte-kind-psychisch-auffaellig-durch-corona-massnahmen/","Wochenblick"
"2431","Dr. Pürner: „Viele Menschen mit nachgewiesener Mutation sind völlig gesund“","1","https://www.epochtimes.de/gesundheit/dr-puerner-viele-menschen-mit-nachgewiesener-mutation-sind-voellig-gesund-a3446544.html","Epoch Times"
"2432","Hirnblutungen bei drei jungen Norwegern","1","https://www.wochenblick.at/hirnblutungen-bei-drei-jungen-norwegern/","Wochenblick"
"2433","Prof. Bhakdi ruft zu Protest gegen unmoralische Menschenversuche auf","1","https://www.wochenblick.at/prof-bhakdi-ruft-zu-protest-gegen-unmoralische-menschenversuche-auf/","Wochenblick"
"2434","Covid-Impfungen, Schulschließungen und Maskenzwang: Wie gefährdet sind unsere Kinder?","1","https://www.nachdenkseiten.de/?p=72145","NachDenkSeiten"
"2435","Doctors & Medical Professionals From All Over The World Speak Out","1","","Brighteon"
"2436","Brighteon","1","","Brighteon"
"2437","Auffällige Häufung der Corona-Todesfälle nach Impfung: Big Data-Spezialist Martin Adam analysiert RKI-Zahlen Daten an sich zeigen keinen kausalen Zusammenhang","1","https://www.epochtimes.de/politik/deutschland/auffaellige-haeufung-der-corona-todesfaelle-nach-impfung-big-data-spezialist-martin-adam-analysiert-rki-zahlen-a3472195.html","Epoch Times"
"2438","Mann (56) starb nach Corona-Impfung: Jetzt will seine Witwe wachrütteln","1","https://www.wochenblick.at/mann-56-starb-an-corona-impfung-jetzt-will-seine-witwe-wachruetteln/","Wochenblick"
"2439","Gesundheitsökonom: Politiker haben gelogen, Gesundheitssystem nie am Zusammenbruch","1","https://report24.news/gesundheitsoekonom-politiker-haben-gelogen-gesundheitssystem-nie-am-zusammenbruch/","Report24"
"2440","Impfkampagne in Israel: ""Katastrophale Ergebnisse auf allen Ebenen""","1","https://reitschuster.de/post/impfkampagne-in-israel-katastrophale-ergebnisse-auf-allen-ebenen/","reitschuster"
"2441","Eric Clapton: „Meine Kinder wirken, als wären sie gehirngewaschen“","1","https://www.epochtimes.de/society/eric-clapton-meine-kinder-wirken-als-waeren-sie-gehirngewaschen-a3539150.html","Epoch Times"
"2442","""Unterstehen Sie sich, krank zu werden!""","1","https://2020news.de/bleiben-sie-gesund-wege-aus-der-doublebind-kommunikation-in-der-coronademokratie/","2020 News"
"2443","Wie gefährlich sind infektionsverstärkende Antikörper (ADE) nach mRNA Impfung?","1","https://tkp.at/2021/06/14/wie-gefaehrlich-sind-infektionsverstaerkende-antikoerper-ade-nach-mrna-impfung/","tp - Science & Technology"
"2444","Ärzteblatt und Drosten erschaffen asymptomatische Verbreitung – Junk Journalismus folgt auf Junk Science","1","https://sciencefiles.org/2021/06/03/arzteblatt-und-drosten-erschaffen-asymptomatische-verbreitung-junk-journalismus-folgt-auf-junk-science/","ScienceFiles"
"2445","EU stellte Astrazeneca weitgehend von Haftung frei","1","https://www.n-tv.de/politik/EU-stellte-Astrazeneca-weitgehend-von-Haftung-frei-article22425800.html","ntv"
"2446","«Neutrale» Impfinformation erwies sich als falsch und einseitig","1","https://www.infosperber.ch/gesundheit/public-health/neutrale-impfinformation-erwies-sich-als-falsch-und-einseitig/","INFOsperber"
"2447","Studie belegt: Symptomlose nicht ansteckend. Quarantäne anfechtbar!","1","https://www.wochenblick.at/studie-belegt-asymptomatische-nicht-ansteckend-quarantaene-nicht-haltbar/","Wochenblick"
"2448","CDC entzieht dem RT-PCR-Test auf Ende Jahr die Zulassung","1","https://corona-transition.org/cdc-entzieht-dem-rt-pcr-test-auf-ende-jahr-die-zulassung","Corona Transition"
"2449","Impfungen kosten die Krankenkassen 201 Millionen","1","https://www.medinside.ch/de/post/covid-19-impfung-kostet-die-krankenkassen-250-millionen-franken","medinside.ch"
"2450","Offener Brief britischer Ärzte – Corona-Kinderimpfung: Sicherheit und ethische Bedenken","1","https://corona-blog.net/2021/07/06/offener-brief-britischer-aerzte-corona-kinderimpfung-sicherheit-und-ethische-bedenken/","corona-blog.net"
"2451","A World at Risk","1","https://apps.who.int/gpmb/annual_report.html","Global Preparedness Monitoring Board"
"2452","Global Preparedness Monitoring Board","1","","Global Preparedness Monitoring Board"
"2453","Mehr Corona-Tote durch die Politik als durch das Virus?","1","https://www.wochenblick.at/mehr-corona-tote-durch-die-politik-als-durch-das-virus/","Wochenblick"
"2454","So schaden Lockdowns, Masken und andere Einschränkungen der Gesundheit","1","https://tkp.at/2021/03/30/so-schaden-lockdowns-masken-und-andere-einschraenkungen-der-gesundheit/","tp - Science & Technology"
"2455","Tod nach BioNTech-Impfung – Staatsanwaltschaft Hagen ermittelt und stellt Impfstoff sicher","1","https://de.rt.com/inland/117642-ermittlungsverfahren-wegen-tod-mannes-nach/","RT DE"
"2456","Die Zahlen, die keiner sehen will","1","https://www.dieostschweiz.ch/artikel/die-zahlen-die-keiner-sehen-will-LJpRnPo","Die Ostschweiz"
"2457","Der Skandal hat jetzt eine sichere Zahl: mRNA-Impfungen sind 40 mal gefährlicher als Grippeimpfungen","1","https://corona-transition.org/der-skandal-hat-jetzt-eine-sichere-zahl-mrna-impfungen-sind-40-mal-gefahrlicher","Corona Transition"
"2458","TIB-Molbiol sendet PCR-Tests nach China","1","https://www.tagesspiegel.de/berlin/tib-molbiol-berliner-firma-produziert-coronavirus-tests-fuer-die-ganze-welt/25602142.html","Event"
"2459","b.1.617.2: Die nächste Panik-Attacke des COVID-Totenkults – Lauterbach ganz vorne dabei","1","https://sciencefiles.org/2021/05/15/b-1-617-2-die-nachste-panik-attacke-des-covid-totenkults-lauterbach-ganz-vorne-dabei/","ScienceFiles"
"2460","Studie zur Mund-Nasen-Bedeckung: Dauerhaftes Maskentragen birgt erhebliche Gesundheitsrisiken","1","https://de.rt.com/gesellschaft/119657-deutsche-studie-zur-mund-nasen/","RT DE"
"2461","BAG zu Corona-Massnahmen: «Positivrate ist kein Richtwert mehr»","1","https://www.infosperber.ch/gesundheit/public-health/bag-zu-corona-massnahmen-positivrate-ist-kein-richtwert-mehr/","INFOsperber"
"2462","Zu gefährlich für die Mächtigen: Die hinterhältige Kampagne gegen Bhakdi","1","https://www.wochenblick.at/zu-gefaehrlich-fuer-die-maechtigen-die-hinterhaeltige-kampagne-gegen-bhakdi/","Wochenblick"
"2463","BionTech-Impfversuch an 12-15jährigen: “weitere Nebenwirkungen werden nach der Impfung bekannt”","1","https://sciencefiles.org/2021/05/11/biontech-impfversuch-an-12-15jahrigen-weitere-nebenwirkungen-werden-nach-der-impfung-bekannt/","ScienceFiles"
"2464","Norwegen: Aus für AstraZeneca-Impfungen – Deutschland impft weiter – Keine Haftung bei unter 60-Jährigen","1","https://www.epochtimes.de/politik/ausland/norwegen-aus-fuer-astrazeneca-impfungen-deutschland-impft-weiter-keine-haftung-bei-unter-60-jaehrigen-a3505317.html","Epoch Times"
"2465","Anwältin: „Corona hat zu Krise des Rechtsstaats geführt“ – Exekutive ohne Kontrolle","1","https://www.epochtimes.de/politik/deutschland/anwaeltin-corona-hat-zu-krise-des-rechtsstaats-gefuehrt-exekutive-ohne-kontrolle-a3435421.html","Epoch Times"
"2466","Cochrane Review: Schnelltests ungeeignet für Symptomlose","1","https://tkp.at/2021/03/25/cochrane-review-schnelltests-ungeeignet-fuer-symptomlose/","tp - Science & Technology"
"2467","In deutschen Heimen: Todesfälle und Infektionen in Wochen nach Impfung","1","https://www.wochenblick.at/sterben-nach-impfung-geht-weiter-dutzende-tote-in-deutschen-heimen/","Wochenblick"
"2468","Kinderkram","1","https://reitschuster.de/post/kinderkram/","reitschuster"
"2469","„Es geht um sehr viel Macht und Geld“ – Der PCR-Test und die Chancen für die Aufklärung","1","https://multipolar-magazin.de/artikel/pcr-test-macht-und-geld","multipolar"
"2470","„Mir geht das Kind kaputt“: Warum Deutschland seinen Jüngsten nach der Pandemie etwas schuldet","1","https://www.rnd.de/familie/mir-geht-das-kind-kaputt-warum-deutschland-seinen-juengsten-nach-der-pandemie-etwas-schuldet-R4MXFAULKVHAZK3PI4CWPJHHQ4.html","RND"
"2471","Eine Bilanz der Maskenpflicht – Nutzen versus Schaden","1","https://tkp.at/2021/03/08/eine-bilanz-der-maskenpflicht-nutzen-versus-schaden/","tp - Science & Technology"
"2472","Long Covid bei Justitia?","1","https://reitschuster.de/post/long-covid-bei-justitia/","reitschuster"
"2473","Dr. Gut: «Direktdemokratisches Erdbeben»","1","https://linth24.ch/articles/76416-dr-gut-direktdemokratisches-erdbeben","linth24"
"2474","Ärzte wehren sich gegen Impfpolitik","1","https://2020news.de/aerzte-wehren-sich-gegen-impfpolitik/","2020 News"
"2475","Gerinnsel nach Impfung - Nächster Mediziner warnt: ""Das Schlimmste kommt erst noch!""","1","https://report24.news/gerinnsel-nach-impfung-naechster-mediziner-warnt-das-schlimmste-kommt-erst-noch/","Report24"
"2476","Forderung nach Öffnungen: Jetzt greifen die Händler zur „ultima ratio“","1","https://www.welt.de/wirtschaft/article230619165/Forderung-nach-Oeffnungen-Jetzt-greifen-die-Haendler-zur-ultima-ratio.html","Die Welt"
"2477","Parlament in Finnland schmettert Oster-Lockdown ab - mehr zum finnischen Erfolgsmodell","1","https://tkp.at/2021/04/05/parlament-in-finnland-schmettert-oster-lockdown-ab-mehr-zum-finnischen-erfolgsmodell/","tp - Science & Technology"
"2478","Wo kein Kläger, da kein Richter: Verstorben nach COVID-19-Impfung ist allein kein Anlass für Obduktion","1","https://www.epochtimes.de/politik/deutschland/wo-kein-klaeger-da-kein-richter-verstorben-nach-covid-19-impfung-ist-kein-indiz-fuer-obduktion-a3460487.html","Epoch Times"
"2479","Massenhaft nichtige Impfeinwilligungen","1","https://2020news.de/massenhaft-nichtige-impfeinwilligungen/","2020 News"
"2480","Beispiel USA zeigt: Masken schaden mehr als sie nutzen","1","https://tkp.at/2021/04/28/beispiel-usa-zeigt-masken-schaden-mehr-als-sie-nutzen/","tp - Science & Technology"
"2481","Die Intensivstationen sind voll und die Spitäler rufen um Hilfe: Wie der Pandemie-Journalismus erneut zuschlägt","1","https://www.re-check.ch/wordpress/fr/soins-intensifs-satures-d/","Re-Check"
"2482","Nicht zugelassenen Impfstoff Kindern gespritzt: Kanadische Behörde entschuldigt sich für Fehler","1","https://de.rt.com/nordamerika/118351-nicht-zugelassenen-impfstoff-kindern-gespritzt/","RT DE"
"2483","Frieden, Freiheit, Frühling!","1","https://www.rubikon.news/artikel/frieden-freiheit-fruhling","Rubikon"
"2484","WHO Information Network for Epidemics","1","https://www.who.int/docs/default-source/coronaviruse/risk-comms-updates/update-5-epi-win-ncov-0.pdf?sfvrsn=7b9a224c_6&download=true","World Health Organization"
"2485","Richter und Staatsanwälte organisieren sich zur Verteidigung des Rechtsstaates","1","https://tkp.at/2021/03/14/richter-und-staatsanwaelte-organisieren-sich-zur-verteidigung-des-rechtsstaates/","tp - Science & Technology"
"2486","Prof. Drosten stellt sich dem Kampf","1","https://2020news.de/drosten-stellt-sich-dem-kampf/","2020 News"
"2487","Schwere neurologische Krankheiten wie Alzheimer verursacht von mRNA Impfstoffen","1","https://tkp.at/2021/06/17/schwere-neurologische-krankheiten-wie-alzheimer-verursacht-von-mrna-impfstoffen/","tp - Science & Technology"
"2488","""Ich kann nicht mehr"" – Ein Arzt am Rande seiner Kräfte packt aus","1","https://reitschuster.de/post/ich-kann-nicht-mehr-ein-arzt-am-rande-seiner-kraefte-packt-aus/","reitschuster"
"2489","Covid-19 und die wundersame Reproduktionszahl des RKI","1","https://www.heise.de/tp/features/Covid-19-und-die-wundersame-Reproduktionszahl-des-RKI-4960610.html","Telepolis"
"2490","Masken für Kinder?","1","https://www.dieostschweiz.ch/artikel/masken-fuer-kinder-DvmXOOj","Die Ostschweiz"
"2491","«Immunsystem hilft mehr, als alle Plastikwände und Masken»","1","https://linth24.ch/articles/30501-immunsystem-hilft-mehr-als-alle-plastikwaende-und-masken","linth24"
"2492","Indische Anwaltskammer plant rechtliche Schritte gegen hochrangige WHO-Mitarbeiterin","1","https://corona-transition.org/indische-anwaltskammer-plant-rechtliche-schritte-gegen-hochrangige-who","Corona Transition"
"2493","Kinder und Schwangere: Impfung trotz fehlender Studien?","1","https://tkp.at/2021/05/12/kinder-und-schwangere-impfung-trotz-fehlender-studien/","tp - Science & Technology"
"2494","Zürich: Kanton muss Maskenpflicht für Primarschule aufheben","1","https://www.nzz.ch/amp/zuerich/zuerich-kanton-muss-maskenpflicht-fuer-primarschule-aufheben-ld.1628657","NZZ"
"2495","Das Schlimmste kommt erst noch: Psychologe warnt vor jahrelangen Lockdown-Folgen","1","https://m.focus.de/corona-virus/massive-probleme-fuer-kinder-und-jugendliche-das-schlimmste-kommt-erst-noch-psychologe-warnt-vor-jahrelangen-lockdown-folgen_id_13092846.html","Focus Online"
"2496","Kinderarzt Eugen Janzen lädt Kanzlerin zum Masken-Check ein","1","https://www.epochtimes.de/politik/deutschland/kinderarzt-eugen-janzen-laedt-kanzlerin-zum-masken-check-ein-a3540044.html","Epoch Times"
"2497","Frau klagt an: ""Sie spritzen unsere Großeltern einfach weg!""","1","https://www.wochenblick.at/frau-klagt-an-sie-spritzen-unsere-grosseltern-einfach-weg/","Wochenblick"
"2498","Covid-19-Impfstoff: Bund unterzeichnet drei weitere Verträge","1","https://www.bag.admin.ch/bag/de/home/das-bag/aktuell/medienmitteilungen.msg-id-82224.html","BAG"
"2499","Corona-Propagandist bei gespenstischem Masken-Auftritt im ORF entlarvt","1","https://www.wochenblick.at/corona-propagandist-bei-gespenstischem-masken-auftritt-im-orf-entlarvt/","Wochenblick"
"2500","Ct-Wert als Maß für die Infektiosität","1","https://www.deutsche-apotheker-zeitung.de/news/artikel/2020/10/22/ct-wert-als-mass-fuer-die-infektiositaet","Deutsche Apotheker Zeitung"
"2501","Statement about nCoV and our pandemic exercise","1","https://www.centerforhealthsecurity.org/news/center-news/2020/2020-01-24-Statement-of-Clarification-Event201.html","Johns Hopkins Center for Health Security"
"2502","Streeck in der FAZ: Wer „falschen“ Corona-Ansatz äußert, wird diffamiert","1","https://www.epochtimes.de/politik/deutschland/streeck-in-der-faz-wer-falschen-corona-ansatz-aeussert-wird-diffamiert-a3431264.html","Epoch Times"
"2503","Französischer Experte warnt eindringlich vor Corona-Impfung von Pfizer!","1","https://www.wochenblick.at/franzoesischer-experte-warnt-eindringlich-vor-corona-impfung-von-pfizer/","Wochenblick"
"2504","Schwerwiegende Nebenwirkungen nach Impfungen steigen in der Schweiz um den Faktor siebenunddreissig gegenüber 2019","1","https://corona-transition.org/schwerwiegende-nebenwirkungen-nach-impfungen-steigen-in-der-schweiz-um-den","Corona Transition"
"2505","Impfpflicht für Kinder: Gefahr von Nebenwirkungen und Langzeitfolgen","1","https://www.wochenblick.at/impfpflicht-fuer-kinder-gefahr-von-nebenwirkungen-und-langzeitfolgen/","Wochenblick"
"2506","Detection of 2019 novel coronavirus (2019-nCoV) by real-time RT-PCR","1","https://www.eurosurveillance.org/content/10.2807/1560-7917.ES.2020.25.3.2000045","Eurosurveillance"
"2507","«Arena»-Moderator Sandro Brotz ist die grösste Fehlbesetzung, die sich SRF je geleistet hat. Brotz hat die wichtigste Debatten-Sendung der Schweiz ruiniert","1","https://www.weltwoche-daily.ch/beitrag/arena-moderator-sandro-brotz-ist-die-groesste-fehlbesetzung-die-sich-srf-je-geleistet-hat-brotz-hat-die-wichtigste-debatten-sendung-von-srf-ruiniert/","Weltwoche daily"
"2508","Das Covid-Gesetz, über das wir abstimmen, wurde nachträglich verändert. Bundesrat Berset nimmt die Bürger nicht ernst","1","https://www.weltwoche-daily.ch/beitrag/das-covid-gesetz-ist-fuer-normale-leute-unbegreiflich-bundesrat-berset-nimmt-die-buerger-nicht-ernst/","Weltwoche daily"
"2509","“Ein Erwachsener kann ein oder 1,5 Jahre abhaken. Ein Kind nicht.”","1","https://reitschuster.de/post/ein-erwachsener-kann-ein-oder-15-jahre-abhaken-ein-kind-nicht/","reitschuster"
"2510","Sechs Tote: Impf-Katastrophe in Berliner Pflegeheim?","1","https://www.nordkurier.de/brandenburg/impf-katastrophe-in-berliner-pflegeheim-1742475902.html","Nordkurier"
"2511","Auch in USA nehmen berichtete Erkrankungen und Todesfälle nach Impfung weiter zu","1","https://tkp.at/2021/05/09/auch-in-usa-nehmen-berichtete-erkrankungen-und-todesfaelle-nach-impfung-weiter-zu/","tp - Science & Technology"
"2512","Designer-Virus? Studie legt Schluss nahe, neuer Coronavirus sei biologischer Kampfstoff","1","https://sciencefiles.org/2020/02/01/designer-virus-studie-legt-schluss-nahe-neuer-coronavirus-ist-biologischer-kampfstoff/","ScienceFiles"
"2513","Nach erster Pfizer/BioNTech-Impfdosis: Tausende Israelis positiv auf Coronavirus getestet","1","https://de.rt.com/der-nahe-osten/112111-nach-erster-pfizerbiontech-impfdosis-tausende/","RT DE"
"2514","Uni-Empfehlung an Politik: Impfbereitschaft lässt sich durch Freiheiten und 50 Euro kaufen","1","https://de.rt.com/inland/117280-uni-empfehlung-an-politik-impfbereitschaft-laesst-sich-erkaufen/","RT DE"
"2515","Ihr St.Galler Corona-Versager!","1","https://www.dieostschweiz.ch/artikel/ihr-stgaller-corona-versager-NYK6Ekl","Die Ostschweiz"
"2516","Juristische Diaspora: Realsatire am Familiengericht","1","https://reitschuster.de/post/juristische-diaspora-realsatire-am-familiengericht/","reitschuster"
"2517","Massive Fälle von Impf-Nebenwirkungen sprengen EMA Datenbank","1","https://tkp.at/2021/05/19/massive-impf-nebenwirkungen-sprengen-ema-datenbank/","tp - Science & Technology"
"2518","Corona: Jeder siebte Deutsche sieht keinen eindeutigen Beweis für das Virus","1","https://www.welt.de/vermischtes/article222192396/Corona-Jeder-siebte-Deutsche-sieht-keinen-eindeutigen-Beweis-fuer-das-Virus.html","Die Welt"
"2519","Faucis globaler Corona-Betrug: Wann folgt der Rücktritt - und wann die Anklage?","1","https://report24.news/faucis-globaler-corona-betrug-wann-folgt-der-ruecktritt-und-wann-die-anklage/","Report24"
"2520","Eltern stehen auf und setzen sich für die Rechte ihrer Kinder ein!","1","https://corona-transition.org/eltern-stehen-auf-und-setzen-sich-fur-die-rechte-ihrer-kinder-ein","Corona Transition"
"2521","Hintergründe der Corona-Impfung: Gesundheit oder Korruption?","1","https://www.wochenblick.at/hintergruende-der-corona-impfung-gesundheit-oder-korruption/","Wochenblick"
"2522","Impf-Folgen explodieren, nun Kids an der Reihe","1","https://insideparadeplatz.ch/2021/06/21/impf-folgen-explodieren-nun-kids-an-der-reihe/","In$ide Paradeplatz"
"2523","Eltern wollen Bundesrat Berset mit Kinderzeichnungen überhäufen","1","https://www.dieostschweiz.ch/artikel/eltern-wollen-bundesrat-berset-mit-kinderzeichnungen-ueberhaeufen-a3717v5","Die Ostschweiz"
"2524","Simpel erklärt: Das sagt der PCR-Test wirklich aus","1","https://www.linth24.ch/articles/33810-simpel-erklaert-das-sagt-der-pcr-test-wirklich-aus","linth24"
"2525","Gericht in Portugal: nur 0,9 % der ""verifizierten Fälle"" starben an COVID","1","https://tkp.at/2021/06/28/gericht-in-portugal-nur-09-der-verifizierten-faelle-starben-an-covid/","tp - Science & Technology"
"2526","Coronavirus: So wecken Medien Misstrauen","1","https://www.infosperber.ch/medien/medienkritik/so-wecken-medien-misstrauen/","INFOsperber"
"2527","Corona-Impfungen: Bloß keine Nebenwirkungen erfassen?","1","https://reitschuster.de/post/corona-impfungen-bloss-keine-nebenwirkungen-erfassen/","reitschuster"
"2528","Nebenwirkungen: Frankreich fährt AstraZeneca Impfungen zurück","1","https://www.wochenblick.at/nebenwirkungen-frankreich-faehrt-astrazeneca-impfungen-zurueck/","Wochenblick"
"2529","Das steckt hinter den mysteriösen Lungenerkrankungen in China","1","https://www.tagesanzeiger.ch/wissen/medizin-und-psychologie/das-steckt-hinter-den-mysterioesen-lungenerkrankungen-in-china/story/10038305","Tagesanzeiger"
"2530","St.Gallen will Restaurants ganz öffnen","1","https://www.linth24.ch/articles/57104-st-gallen-will-restaurants-ganz-oeffnen","linth24"
"2531","EMA stuft Entzündungen am Herzen als mögliche Nebenwirkungen ein","1","https://reitschuster.de/post/ema-stuft-entzuendungen-am-herzen-als-moegliche-nebenwirkung-ein/","reitschuster"
"2532","Bill Gates: Corona-Impfung in Grundimmunisierung für Neugeborene aufnehmen!","1","https://unser-mitteleuropa.com/bill-gates-corona-impfung-in-grundimmunisierung-fuer-neugeborene-aufnehmen/","Unser Mitteleuropa"
"2533","Schweden als Beweis: Lockdowns schützen niemanden","1","https://www.wochenblick.at/schweden-als-beweis-lockdowns-schuetzen-niemanden/","Wochenblick"
"2534","Covid-19 Impfstoff von Johnson & Johnson: Swissmedic genehmigt den dritten Impfstoff gegen eine Covid-19 Erkrankung","1","https://www.swissmedic.ch/swissmedic/de/home/news/coronavirus-covid-19/dritten-impfstoff-gegen-covid-19-erkrankung.html","Swissmedic"
"2535","Faktencheck: Gibt es aktuell eine Coronavirus-Pandemie in Deutschland?","1","https://multipolar-magazin.de/artikel/faktencheck-pandemie","multipolar"
"2536","Mut-Psychiater mahnt: ""Viele fühlen sich durch den Zwang gedemütigt""","1","https://www.wochenblick.at/mut-psychiater-mahnt-viele-fuehlen-sich-durch-den-zwang-gedemuetigt/","Wochenblick"
"2537","Die wahre Seuche","1","https://www.rubikon.news/artikel/die-wahre-seuche","Rubikon"
"2538","RKI zu Corona: Fallsterblichkeit seit August bei deutlich unter 1 Prozent","1","https://www.welt.de/wissenschaft/article218285392/RKI-zu-Corona-Fallsterblichkeit-seit-August-bei-deutlich-unter-1-Prozent.html","Die Welt"
"2539","Der Nürnberger Kodex und wie die Corona-Politik dagegen verstößt","1","https://www.wochenblick.at/der-nuernberger-kodex-und-wie-die-corona-politik-dagegen-verstoesst/","Wochenblick"
"2540","Maskenpflicht für alle Schüler: Ein Rechtsanwalt macht mobil","1","https://reitschuster.de/post/maskenpflicht-fuer-alle-schueler-ein-rechtsanwalt-macht-mobil/","reitschuster"
"2541","Ministerium: Israel will ab Juni Corona-Maßnahmen aufheben - auch für Ungeimpfte","1","https://www.epochtimes.de/politik/ausland/ministerium-israel-will-ab-juni-corona-massnahmen-aufheben-a3520102.html?telegram=1","Epoch Times"
"2542","Mediziner kontern RKI-Bericht: „Kinder erkranken nicht überproportional an Covid-19“","1","https://www.focus.de/gesundheit/news/diskussion-um-kita-und-schulschliessungen-kinderaerzte-kontern-rki-bericht-kinder-erkranken-nicht-ueberproportional-an-covid-19_id_13168328.html","Focus Online"
"2543","Spaltpilz Corona","1","https://www.berliner-zeitung.de/kultur-vergnuegen/schriftstellerin-kathrin-schmidt-zweifelt-an-der-pandemie-spaltpilz-corona-empathie-und-urteilsfreiheit-li.110079","Berliner Zeitung"
"2544","Norwegen: BioNTech/Pfizer-Impfstoff ""wahrscheinlich"" für den Tod einiger Älterer verantwortlich","1","https://de.rt.com/europa/118409-norwegen-biontech-pfizer-impfstoff-wahrscheinlich-fuer-tod-aelterer-verantwortlich/","RT DE"
"2545","«Great Reset» und globale Coronapolitik: Wer regiert die Welt?","1","https://miloszmatuschek.substack.com/p/great-reset-und-globale-coronapolitik","substack.com"
"2546","Fast hundert Fälle von Nebenwirkungen via Brustmilch in EMA Datenbank","1","https://report24.news/fast-hundert-faelle-von-nebenwirkungen-via-brustmilch-in-ema-datenbank/","Report24"
"2547","Todeszahlen von Kindern sanken: Was könnten die Hintergründe sein?","1","https://www.wochenblick.at/todeszahlen-von-kindern-sanken-was-koennten-die-hintergruende-sein/","Wochenblick"
