"id","title","value","link","group"
"2332","In deutschen Heimen: Todesfälle und Infektionen in Wochen nach Impfung","1","https://www.wochenblick.at/sterben-nach-impfung-geht-weiter-dutzende-tote-in-deutschen-heimen/","Wochenblick"
"2333","Kinderkram","1","https://reitschuster.de/post/kinderkram/","reitschuster"
"2334","„Es geht um sehr viel Macht und Geld“ – Der PCR-Test und die Chancen für die Aufklärung","1","https://multipolar-magazin.de/artikel/pcr-test-macht-und-geld","multipolar"
"2335","„Mir geht das Kind kaputt“: Warum Deutschland seinen Jüngsten nach der Pandemie etwas schuldet","1","https://www.rnd.de/familie/mir-geht-das-kind-kaputt-warum-deutschland-seinen-juengsten-nach-der-pandemie-etwas-schuldet-R4MXFAULKVHAZK3PI4CWPJHHQ4.html","RND"
"2336","Eine Bilanz der Maskenpflicht – Nutzen versus Schaden","1","https://tkp.at/2021/03/08/eine-bilanz-der-maskenpflicht-nutzen-versus-schaden/","tp - Science & Technology"
"2337","Long Covid bei Justitia?","1","https://reitschuster.de/post/long-covid-bei-justitia/","reitschuster"
"2338","Dr. Gut: «Direktdemokratisches Erdbeben»","1","https://linth24.ch/articles/76416-dr-gut-direktdemokratisches-erdbeben","linth24"
"2339","Ärzte wehren sich gegen Impfpolitik","1","https://2020news.de/aerzte-wehren-sich-gegen-impfpolitik/","2020 News"
"2340","Gerinnsel nach Impfung - Nächster Mediziner warnt: ""Das Schlimmste kommt erst noch!""","1","https://report24.news/gerinnsel-nach-impfung-naechster-mediziner-warnt-das-schlimmste-kommt-erst-noch/","Report24"
"2341","Forderung nach Öffnungen: Jetzt greifen die Händler zur „ultima ratio“","1","https://www.welt.de/wirtschaft/article230619165/Forderung-nach-Oeffnungen-Jetzt-greifen-die-Haendler-zur-ultima-ratio.html","Die Welt"
"2342","Parlament in Finnland schmettert Oster-Lockdown ab - mehr zum finnischen Erfolgsmodell","1","https://tkp.at/2021/04/05/parlament-in-finnland-schmettert-oster-lockdown-ab-mehr-zum-finnischen-erfolgsmodell/","tp - Science & Technology"
"2343","Wo kein Kläger, da kein Richter: Verstorben nach COVID-19-Impfung ist allein kein Anlass für Obduktion","1","https://www.epochtimes.de/politik/deutschland/wo-kein-klaeger-da-kein-richter-verstorben-nach-covid-19-impfung-ist-kein-indiz-fuer-obduktion-a3460487.html","Epoch Times"
"2344","Massenhaft nichtige Impfeinwilligungen","1","https://2020news.de/massenhaft-nichtige-impfeinwilligungen/","2020 News"
"2345","Beispiel USA zeigt: Masken schaden mehr als sie nutzen","1","https://tkp.at/2021/04/28/beispiel-usa-zeigt-masken-schaden-mehr-als-sie-nutzen/","tp - Science & Technology"
"2346","Die Intensivstationen sind voll und die Spitäler rufen um Hilfe: Wie der Pandemie-Journalismus erneut zuschlägt","1","https://www.re-check.ch/wordpress/fr/soins-intensifs-satures-d/","Re-Check"
"2347","Nicht zugelassenen Impfstoff Kindern gespritzt: Kanadische Behörde entschuldigt sich für Fehler","1","https://de.rt.com/nordamerika/118351-nicht-zugelassenen-impfstoff-kindern-gespritzt/","RT DE"
"2348","Frieden, Freiheit, Frühling!","1","https://www.rubikon.news/artikel/frieden-freiheit-fruhling","Rubikon"
"2349","WHO Information Network for Epidemics","1","https://www.who.int/docs/default-source/coronaviruse/risk-comms-updates/update-5-epi-win-ncov-0.pdf?sfvrsn=7b9a224c_6&download=true","World Health Organization"
"2350","Richter und Staatsanwälte organisieren sich zur Verteidigung des Rechtsstaates","1","https://tkp.at/2021/03/14/richter-und-staatsanwaelte-organisieren-sich-zur-verteidigung-des-rechtsstaates/","tp - Science & Technology"
"2351","Prof. Drosten stellt sich dem Kampf","1","https://2020news.de/drosten-stellt-sich-dem-kampf/","2020 News"
"2352","Schwere neurologische Krankheiten wie Alzheimer verursacht von mRNA Impfstoffen","1","https://tkp.at/2021/06/17/schwere-neurologische-krankheiten-wie-alzheimer-verursacht-von-mrna-impfstoffen/","tp - Science & Technology"
"2353","""Ich kann nicht mehr"" – Ein Arzt am Rande seiner Kräfte packt aus","1","https://reitschuster.de/post/ich-kann-nicht-mehr-ein-arzt-am-rande-seiner-kraefte-packt-aus/","reitschuster"
"2354","Covid-19 und die wundersame Reproduktionszahl des RKI","1","https://www.heise.de/tp/features/Covid-19-und-die-wundersame-Reproduktionszahl-des-RKI-4960610.html","Telepolis"
"2355","Masken für Kinder?","1","https://www.dieostschweiz.ch/artikel/masken-fuer-kinder-DvmXOOj","Die Ostschweiz"
"2356","«Immunsystem hilft mehr, als alle Plastikwände und Masken»","1","https://linth24.ch/articles/30501-immunsystem-hilft-mehr-als-alle-plastikwaende-und-masken","linth24"
"2357","Indische Anwaltskammer plant rechtliche Schritte gegen hochrangige WHO-Mitarbeiterin","1","https://corona-transition.org/indische-anwaltskammer-plant-rechtliche-schritte-gegen-hochrangige-who","Corona Transition"
"2358","Kinder und Schwangere: Impfung trotz fehlender Studien?","1","https://tkp.at/2021/05/12/kinder-und-schwangere-impfung-trotz-fehlender-studien/","tp - Science & Technology"
"2359","Zürich: Kanton muss Maskenpflicht für Primarschule aufheben","1","https://www.nzz.ch/amp/zuerich/zuerich-kanton-muss-maskenpflicht-fuer-primarschule-aufheben-ld.1628657","NZZ"
"2360","Das Schlimmste kommt erst noch: Psychologe warnt vor jahrelangen Lockdown-Folgen","1","https://m.focus.de/corona-virus/massive-probleme-fuer-kinder-und-jugendliche-das-schlimmste-kommt-erst-noch-psychologe-warnt-vor-jahrelangen-lockdown-folgen_id_13092846.html","Focus Online"
"2361","Kinderarzt Eugen Janzen lädt Kanzlerin zum Masken-Check ein","1","https://www.epochtimes.de/politik/deutschland/kinderarzt-eugen-janzen-laedt-kanzlerin-zum-masken-check-ein-a3540044.html","Epoch Times"
"2362","Frau klagt an: ""Sie spritzen unsere Großeltern einfach weg!""","1","https://www.wochenblick.at/frau-klagt-an-sie-spritzen-unsere-grosseltern-einfach-weg/","Wochenblick"
"2363","Covid-19-Impfstoff: Bund unterzeichnet drei weitere Verträge","1","https://www.bag.admin.ch/bag/de/home/das-bag/aktuell/medienmitteilungen.msg-id-82224.html","BAG"
"2364","Corona-Propagandist bei gespenstischem Masken-Auftritt im ORF entlarvt","1","https://www.wochenblick.at/corona-propagandist-bei-gespenstischem-masken-auftritt-im-orf-entlarvt/","Wochenblick"
"2365","Ct-Wert als Maß für die Infektiosität","1","https://www.deutsche-apotheker-zeitung.de/news/artikel/2020/10/22/ct-wert-als-mass-fuer-die-infektiositaet","Deutsche Apotheker Zeitung"
"2366","Statement about nCoV and our pandemic exercise","1","https://www.centerforhealthsecurity.org/news/center-news/2020/2020-01-24-Statement-of-Clarification-Event201.html","Johns Hopkins Center for Health Security"
"2367","Streeck in der FAZ: Wer „falschen“ Corona-Ansatz äußert, wird diffamiert","1","https://www.epochtimes.de/politik/deutschland/streeck-in-der-faz-wer-falschen-corona-ansatz-aeussert-wird-diffamiert-a3431264.html","Epoch Times"
"2368","Französischer Experte warnt eindringlich vor Corona-Impfung von Pfizer!","1","https://www.wochenblick.at/franzoesischer-experte-warnt-eindringlich-vor-corona-impfung-von-pfizer/","Wochenblick"
"2369","Schwerwiegende Nebenwirkungen nach Impfungen steigen in der Schweiz um den Faktor siebenunddreissig gegenüber 2019","1","https://corona-transition.org/schwerwiegende-nebenwirkungen-nach-impfungen-steigen-in-der-schweiz-um-den","Corona Transition"
"2370","Impfpflicht für Kinder: Gefahr von Nebenwirkungen und Langzeitfolgen","1","https://www.wochenblick.at/impfpflicht-fuer-kinder-gefahr-von-nebenwirkungen-und-langzeitfolgen/","Wochenblick"
"2371","Detection of 2019 novel coronavirus (2019-nCoV) by real-time RT-PCR","1","https://www.eurosurveillance.org/content/10.2807/1560-7917.ES.2020.25.3.2000045","Eurosurveillance"
"2372","«Arena»-Moderator Sandro Brotz ist die grösste Fehlbesetzung, die sich SRF je geleistet hat. Brotz hat die wichtigste Debatten-Sendung der Schweiz ruiniert","1","https://www.weltwoche-daily.ch/beitrag/arena-moderator-sandro-brotz-ist-die-groesste-fehlbesetzung-die-sich-srf-je-geleistet-hat-brotz-hat-die-wichtigste-debatten-sendung-von-srf-ruiniert/","Weltwoche daily"
"2373","Das Covid-Gesetz, über das wir abstimmen, wurde nachträglich verändert. Bundesrat Berset nimmt die Bürger nicht ernst","1","https://www.weltwoche-daily.ch/beitrag/das-covid-gesetz-ist-fuer-normale-leute-unbegreiflich-bundesrat-berset-nimmt-die-buerger-nicht-ernst/","Weltwoche daily"
"2374","“Ein Erwachsener kann ein oder 1,5 Jahre abhaken. Ein Kind nicht.”","1","https://reitschuster.de/post/ein-erwachsener-kann-ein-oder-15-jahre-abhaken-ein-kind-nicht/","reitschuster"
"2375","Sechs Tote: Impf-Katastrophe in Berliner Pflegeheim?","1","https://www.nordkurier.de/brandenburg/impf-katastrophe-in-berliner-pflegeheim-1742475902.html","Nordkurier"
"2376","Auch in USA nehmen berichtete Erkrankungen und Todesfälle nach Impfung weiter zu","1","https://tkp.at/2021/05/09/auch-in-usa-nehmen-berichtete-erkrankungen-und-todesfaelle-nach-impfung-weiter-zu/","tp - Science & Technology"
"2377","Designer-Virus? Studie legt Schluss nahe, neuer Coronavirus sei biologischer Kampfstoff","1","https://sciencefiles.org/2020/02/01/designer-virus-studie-legt-schluss-nahe-neuer-coronavirus-ist-biologischer-kampfstoff/","ScienceFiles"
"2378","Nach erster Pfizer/BioNTech-Impfdosis: Tausende Israelis positiv auf Coronavirus getestet","1","https://de.rt.com/der-nahe-osten/112111-nach-erster-pfizerbiontech-impfdosis-tausende/","RT DE"
"2379","Uni-Empfehlung an Politik: Impfbereitschaft lässt sich durch Freiheiten und 50 Euro kaufen","1","https://de.rt.com/inland/117280-uni-empfehlung-an-politik-impfbereitschaft-laesst-sich-erkaufen/","RT DE"
"2380","Ihr St.Galler Corona-Versager!","1","https://www.dieostschweiz.ch/artikel/ihr-stgaller-corona-versager-NYK6Ekl","Die Ostschweiz"
"2381","Juristische Diaspora: Realsatire am Familiengericht","1","https://reitschuster.de/post/juristische-diaspora-realsatire-am-familiengericht/","reitschuster"
"2382","Massive Fälle von Impf-Nebenwirkungen sprengen EMA Datenbank","1","https://tkp.at/2021/05/19/massive-impf-nebenwirkungen-sprengen-ema-datenbank/","tp - Science & Technology"
"2383","Corona: Jeder siebte Deutsche sieht keinen eindeutigen Beweis für das Virus","1","https://www.welt.de/vermischtes/article222192396/Corona-Jeder-siebte-Deutsche-sieht-keinen-eindeutigen-Beweis-fuer-das-Virus.html","Die Welt"
"2384","Faucis globaler Corona-Betrug: Wann folgt der Rücktritt - und wann die Anklage?","1","https://report24.news/faucis-globaler-corona-betrug-wann-folgt-der-ruecktritt-und-wann-die-anklage/","Report24"
"2385","Eltern stehen auf und setzen sich für die Rechte ihrer Kinder ein!","1","https://corona-transition.org/eltern-stehen-auf-und-setzen-sich-fur-die-rechte-ihrer-kinder-ein","Corona Transition"
"2386","Hintergründe der Corona-Impfung: Gesundheit oder Korruption?","1","https://www.wochenblick.at/hintergruende-der-corona-impfung-gesundheit-oder-korruption/","Wochenblick"
"2387","Impf-Folgen explodieren, nun Kids an der Reihe","1","https://insideparadeplatz.ch/2021/06/21/impf-folgen-explodieren-nun-kids-an-der-reihe/","In$ide Paradeplatz"
"2388","Eltern wollen Bundesrat Berset mit Kinderzeichnungen überhäufen","1","https://www.dieostschweiz.ch/artikel/eltern-wollen-bundesrat-berset-mit-kinderzeichnungen-ueberhaeufen-a3717v5","Die Ostschweiz"
"2389","Simpel erklärt: Das sagt der PCR-Test wirklich aus","1","https://www.linth24.ch/articles/33810-simpel-erklaert-das-sagt-der-pcr-test-wirklich-aus","linth24"
"2390","Gericht in Portugal: nur 0,9 % der ""verifizierten Fälle"" starben an COVID","1","https://tkp.at/2021/06/28/gericht-in-portugal-nur-09-der-verifizierten-faelle-starben-an-covid/","tp - Science & Technology"
"2391","Coronavirus: So wecken Medien Misstrauen","1","https://www.infosperber.ch/medien/medienkritik/so-wecken-medien-misstrauen/","INFOsperber"
"2392","Corona-Impfungen: Bloß keine Nebenwirkungen erfassen?","1","https://reitschuster.de/post/corona-impfungen-bloss-keine-nebenwirkungen-erfassen/","reitschuster"
"2393","Nebenwirkungen: Frankreich fährt AstraZeneca Impfungen zurück","1","https://www.wochenblick.at/nebenwirkungen-frankreich-faehrt-astrazeneca-impfungen-zurueck/","Wochenblick"
"2394","Das steckt hinter den mysteriösen Lungenerkrankungen in China","1","https://www.tagesanzeiger.ch/wissen/medizin-und-psychologie/das-steckt-hinter-den-mysterioesen-lungenerkrankungen-in-china/story/10038305","Tagesanzeiger"
"2395","St.Gallen will Restaurants ganz öffnen","1","https://www.linth24.ch/articles/57104-st-gallen-will-restaurants-ganz-oeffnen","linth24"
"2396","EMA stuft Entzündungen am Herzen als mögliche Nebenwirkungen ein","1","https://reitschuster.de/post/ema-stuft-entzuendungen-am-herzen-als-moegliche-nebenwirkung-ein/","reitschuster"
"2397","Bill Gates: Corona-Impfung in Grundimmunisierung für Neugeborene aufnehmen!","1","https://unser-mitteleuropa.com/bill-gates-corona-impfung-in-grundimmunisierung-fuer-neugeborene-aufnehmen/","Unser Mitteleuropa"
"2398","Schweden als Beweis: Lockdowns schützen niemanden","1","https://www.wochenblick.at/schweden-als-beweis-lockdowns-schuetzen-niemanden/","Wochenblick"
"2399","Covid-19 Impfstoff von Johnson & Johnson: Swissmedic genehmigt den dritten Impfstoff gegen eine Covid-19 Erkrankung","1","https://www.swissmedic.ch/swissmedic/de/home/news/coronavirus-covid-19/dritten-impfstoff-gegen-covid-19-erkrankung.html","Swissmedic"
"2400","Faktencheck: Gibt es aktuell eine Coronavirus-Pandemie in Deutschland?","1","https://multipolar-magazin.de/artikel/faktencheck-pandemie","multipolar"
"2401","Mut-Psychiater mahnt: ""Viele fühlen sich durch den Zwang gedemütigt""","1","https://www.wochenblick.at/mut-psychiater-mahnt-viele-fuehlen-sich-durch-den-zwang-gedemuetigt/","Wochenblick"
"2402","Die wahre Seuche","1","https://www.rubikon.news/artikel/die-wahre-seuche","Rubikon"
"2403","RKI zu Corona: Fallsterblichkeit seit August bei deutlich unter 1 Prozent","1","https://www.welt.de/wissenschaft/article218285392/RKI-zu-Corona-Fallsterblichkeit-seit-August-bei-deutlich-unter-1-Prozent.html","Die Welt"
"2404","Der Nürnberger Kodex und wie die Corona-Politik dagegen verstößt","1","https://www.wochenblick.at/der-nuernberger-kodex-und-wie-die-corona-politik-dagegen-verstoesst/","Wochenblick"
"2405","Maskenpflicht für alle Schüler: Ein Rechtsanwalt macht mobil","1","https://reitschuster.de/post/maskenpflicht-fuer-alle-schueler-ein-rechtsanwalt-macht-mobil/","reitschuster"
"2406","Ministerium: Israel will ab Juni Corona-Maßnahmen aufheben - auch für Ungeimpfte","1","https://www.epochtimes.de/politik/ausland/ministerium-israel-will-ab-juni-corona-massnahmen-aufheben-a3520102.html?telegram=1","Epoch Times"
"2407","Mediziner kontern RKI-Bericht: „Kinder erkranken nicht überproportional an Covid-19“","1","https://www.focus.de/gesundheit/news/diskussion-um-kita-und-schulschliessungen-kinderaerzte-kontern-rki-bericht-kinder-erkranken-nicht-ueberproportional-an-covid-19_id_13168328.html","Focus Online"
"2408","Spaltpilz Corona","1","https://www.berliner-zeitung.de/kultur-vergnuegen/schriftstellerin-kathrin-schmidt-zweifelt-an-der-pandemie-spaltpilz-corona-empathie-und-urteilsfreiheit-li.110079","Berliner Zeitung"
"2409","Norwegen: BioNTech/Pfizer-Impfstoff ""wahrscheinlich"" für den Tod einiger Älterer verantwortlich","1","https://de.rt.com/europa/118409-norwegen-biontech-pfizer-impfstoff-wahrscheinlich-fuer-tod-aelterer-verantwortlich/","RT DE"
"2410","«Great Reset» und globale Coronapolitik: Wer regiert die Welt?","1","https://miloszmatuschek.substack.com/p/great-reset-und-globale-coronapolitik","substack.com"
"2411","Fast hundert Fälle von Nebenwirkungen via Brustmilch in EMA Datenbank","1","https://report24.news/fast-hundert-faelle-von-nebenwirkungen-via-brustmilch-in-ema-datenbank/","Report24"
"2412","Todeszahlen von Kindern sanken: Was könnten die Hintergründe sein?","1","https://www.wochenblick.at/todeszahlen-von-kindern-sanken-was-koennten-die-hintergruende-sein/","Wochenblick"
"2413","Lockdown-Politik sei schuld am «grössten Fiasko der öffentlichen Gesundheit in der Geschichte»","1","https://corona-transition.org/lockdown-politik-sei-schuld-am-grossten-fiasko-der-offentlichen-gesundheit-in","Corona Transition"
"2414","Welche Auswirkungen hat die «Pandemie» auf unsere Demokratie?","1","https://corona-transition.org/welche-auswirkungen-hat-die-pandemie-auf-unsere-demokratie","Corona Transition"
"2415","Maskenpflicht muss fallen, fordert der Zürcher Gewerbeverband","1","https://www.nzz.ch/zuerich/die-maskenpflicht-muss-fallen-weil-sie-umsaetze-vernichtet-fordert-der-zuercher-gewerbeverband-er-steht-nicht-isoliert-da-ld.1578151","NZZ"
"2416","Menschsein in Zeiten von Corona","1","https://www.heise.de/tp/features/Menschsein-in-Zeiten-von-Corona-4874776.html","Telepolis"
"2417","Dagmar Belakowitsch und Susanne Fürst: So sehr leiden Kinder unter den Corona-Maßnahmen!","1","","FPÖ TV"
"2418","Schwangere Ärztin ließ sich impfen: Wenige Tage später war ihr Baby tot!","1","https://www.wochenblick.at/schwangere-aerztin-liess-sich-impfen-wenige-tage-spaeter-war-ihr-baby-tot/","Wochenblick"
"2419","Berset gesteht ein, dass die Positivitätsrate kein zuverlässiger Indikator ist","1","https://corona-transition.org/berset-gesteht-ein-dass-die-positivitatsrate-kein-zuverlassiger-indikator-ist","Corona Transition"
"2420","Lauterbach räumt Corona-Irrtümer ein: ""Glatte Fehleinschätzungen"" - ohne jegliche Evidenz","1","https://www.epochtimes.de/gesundheit/lauterbach-raeumt-corona-irrtuemer-ein-glatte-fehleinschaetzungen-ohne-jegliche-evidenz-a3528145.html","Epoch Times"
"2421","Corona-Pandemie: Wenn Panikmache die Grundrechte gefährdet","1","https://www.welt.de/debatte/kommentare/article230803357/Corona-Pandemie-Wenn-Panikmache-die-Grundrechte-gefaehrdet.html","Die Welt"
"2422","Medienkonferenz der Task Force: Keine Öffnungen aufgrund unklarer Richtwerte","1","https://corona-transition.org/medienkonferenz-der-task-force-keine-offnungen-aufgrund-unklarer-richtwerte","Corona Transition"
"2423","Einsatz von mRNA-Präparaten könnte zu Massensterben führen","1","https://corona-transition.org/der-einsatz-von-mrna-praparaten-konnte-zu-einem-epischen-massensterben-fuhren","Corona Transition"
"2424","Madonna - Madame X","1","https://en.wikipedia.org/wiki/Madame_X_(album)","Ereignis"
"2425","RKI: Corona­fallsterblichkeit aktuell bei deutlich unter 1 Prozent","1","https://www.aerzteblatt.de/nachrichten/117605/RKI-Coronafallsterblichkeit-aktuell-bei-deutlich-unter-1-Prozent","Deutsches Ärzteblatt"
"2426","Heribert Prantl: Grundrechte auch ohne Impfpass","1","https://www.berliner-zeitung.de/wochenende/journalist-jurist-sueddeutsche-zeitung-heribert-prantl-ueber-infektionsschutzgesetz-grundrechteimpfausweis-corona-gesetze-li.158738","Berliner Zeitung"
"2427","Todesfälle nach Corona-Impfung: Laut Behörden ""rein statistisch zu erwarten""","1","https://de.rt.com/meinung/112456-todesfaelle-nach-corona-impfung-laut-behoerden-rein-statistisch-zu-erwarten/","RT DE"
"2428","Meldungen von Impfnebenwirkungen in WHO-Datenbank explodieren","1","https://corona-transition.org/meldungen-von-impfnebenwirkungen-in-who-datenbank-explodieren","Corona Transition"
"2429","Flammender Appell von Chef-Kinderarzt gegen Schulschließungen","1","https://reitschuster.de/post/flammender-appell-von-chef-kinderarzt-gegen-schulschliessungen/","reitschuster"
"2430","Ulrich Tukur über #allesdichtmachen: Phantastischer Hass","1","https://nzzas.nzz.ch/kultur/ulrich-tukur-ueber-allesdichtmachen-phantastischer-hass-ld.1625262","NZZ"
"2431","Lügengebäude bricht zusammen: Null Ansteckungen nach Party mit 10.000","1","https://report24.news/luegengebaeude-bricht-zusammen-null-ansteckungen-nach-party-mit-10-000/","Report24"
"2432","Es ist höchste Zeit für die «fünfte Gewalt»","1","https://www.dieostschweiz.ch/artikel/es-ist-hoechste-zeit-fuer-die-fuenfte-gewalt-Dvww3qR","Die Ostschweiz"
"2433","Warum massenhafte Corona-Tests von Kindern zweifelhaft sind","1","https://www.heise.de/tp/features/Warum-massenhafte-Corona-Tests-von-Kindern-zweifelhaft-sind-5987880.html","Telepolis"
"2434","Die 10 häufigsten Irrtümer über SARS-CoV-2 und das Wuhan Institute of Virology","1","https://sciencefiles.org/2021/05/21/die-10-haufigsten-irrtumer-uber-sars-cov-2-und-das-wuhan-institute-of-virology/","ScienceFiles"
"2435","Anwälte erklären: Unternehmer-Einschüchterung durch Polizei ist Willkür","1","https://www.wochenblick.at/anwaelte-erklaeren-unternehmer-einschuechterung-durch-polizei-ist-willkuer/","Wochenblick"
"2436","Infektion in Heimen trotz Impfung","1","https://tkp.at/2021/03/23/infektion-in-heimen-trotz-impfung/","tp - Science & Technology"
"2437","Gesichtslose und distanzierte Menschen","1","https://www.heise.de/tp/features/Gesichtslose-und-distanzierte-Menschen-4930633.html","Telepolis"
"2438","Brisante Bestechungsvorwürfe: EU-""Impfstoff-Kommissarin"" schwer unter Beschuss","1","https://www.wochenblick.at/brisante-bestechungsvorwuerfe-eu-impfstoff-kommissarin-schwer-unter-beschuss/","Wochenblick"
"2439","Ein Bundesrat, der sich auf sein Volk blind verlassen kann","1","https://www.dieostschweiz.ch/artikel/ein-bundesrat-der-sich-auf-sein-volk-blind-verlassen-kann-M7jvNxp","Die Ostschweiz"
"2440","«Wir müssen gar nichts für Grundrechte machen»","1","https://corona-transition.org/wir-mussen-gar-nichts-fur-grundrechte-machen","Corona Transition"
"2441","Aarauer Sicherheitsvorsteherin nimmt es mit der Wahrheit nicht so genau","1","https://corona-transition.org/aarauer-sicherheitsvorsteherin-nimmt-es-mit-der-wahrheit-nicht-so-genau","Corona Transition"
"2442","Geraubte Kindheit","1","https://www.rubikon.news/artikel/geraubte-kindheit","Rubikon"
"2443","Gastbeitrag: Es fehlte das Maß, und es fehlte an Mut","1","https://www.welt.de/kultur/plus231344267/Gastbeitrag-Es-fehlte-das-Mass-und-es-fehlte-an-Mut.html","Die Welt"
"2444","Tausende Menschen durch falsche Ergebnisse von Antigen-Schnelltests in Quarantäne geschickt?","1","https://de.rt.com/inland/115081-tausende-menschen-durch-falsche-ergebnisse-quarantaene/","RT DE"
"2445","Erklärung des Access Consortiums zu den geforderten Nachweisen für COVID-19-Impfungen","1","https://www.swissmedic.ch/swissmedic/de/home/news/coronavirus-covid-19/access_consortium_statement_covid-19_vaccines_evidence.html","Swissmedic"
"2446","Während Unikliniken die Impfung mit AstraZeneca stoppen, schweigt das Paul-Ehrlich-Institut","1","https://corona-blog.net/2021/03/30/waehrend-unikliniken-die-impfung-mit-astrazeneca-stoppen-schweigt-das-paul-ehrlich-institut/","corona-blog.net"
"2447","""Keine statistische Evidenz, dass Schulkinder treibende Kräfte in der Pandemie sind“","1","https://reitschuster.de/post/keine-statistische-evidenz-dass-schulkinder-treibende-kraefte-in-der-pandemie-sind/","reitschuster"
"2448","Züricher Kinderpsychologe schlägt Alarm: Kinderspital verzeichnet doppelt so viele Suizidversuche","1","https://de.rt.com/inland/115815-zuericher-kinderpsychologe-schlaegt-alarm-kinderspital-suizidversuche/","RT DE"
"2449","Dr. Gut: «Ein Sieg für die Freiheit»","1","https://linth24.ch/articles/65688-dr-gut-ein-sieg-fuer-die-freiheit","linth24"
"2450","Mehrere Mitglieder der Corona-Task-Force sind mit der Pharmaindustrie eng verstrickt","1","https://corona-transition.org/mehrere-mitglieder-der-corona-task-force-sind-mit-der-pharmaindustrie-eng","Corona Transition"
"2451","Nach Schauspieler-Aktion: Morddrohungen und Bedrohungen gegen Kinder","1","https://reitschuster.de/post/nach-schauspieler-aktion-morddrohungen-und-aktionen-gegen-kinder/","reitschuster"
"2452","Zweifel an Wirksamkeit des Impfstoffs: Ministerium weicht aus, Medien schweigen","1","https://multipolar-magazin.de/artikel/zweifel-an-wirksamkeit","multipolar"
"2453","In der Zeitmaschine: Die erstaunlichen Aussagen des Christian Drosten","1","https://www.dieostschweiz.ch/artikel/in-der-zeitmaschine-die-erstaunlichen-aussagen-des-christian-drosten-NYKlKYl","Die Ostschweiz"
"2454","Trotz Öffentlichkeitsgesetz - Finanzdepartement verweigert Datenschützer Zugang zu Unterlagen","1","https://www.srf.ch/news/schweiz/trotz-oeffentlichkeitsgesetz-finanzdepartement-verweigert-datenschuetzer-zugang-zu-unterlagen","SRF"
"2455","Johnson & Johnson Corona-Impfung: US-Behörde warnt vor erhöhtem Risiko von Nervenerkrankung","1","https://www.epochtimes.de/politik/ausland/us-behoerde-warnt-vor-erhoehtem-risiko-von-nervenerkrankung-bei-jj-corona-impfung-a3555145.html","Epoch Times"
"2456","Corona: Die Angst vor Ungeimpften ist unbegründet","1","https://www.infosperber.ch/gesundheit/public-health/corona-die-angst-vor-ungeimpften-ist-unbegruendet/","INFOsperber"
"2457","Der Terrassentrick: Wie sich der Bundesrat wieder ein bisschen Ruhe erkauft","1","https://www.dieostschweiz.ch/artikel/der-terrassentrick-wie-sich-der-bundesrat-wieder-ein-bisschen-ruhe-erkauft-1pXX5kK","Die Ostschweiz"
"2458","Coronapandemie: „Die Situation der Kinder spitzt sich jetzt dramatisch zu“","1","https://www.aerzteblatt.de/archiv/218704/Coronapandemie-Die-Situation-der-Kinder-spitzt-sich-jetzt-dramatisch-zu","Deutsches Ärzteblatt"
"2459","Dr. Gut: «Herr Berset, öffnen Sie endlich unsere Beizen!»","1","https://linth24.ch/articles/53379-dr-gut-herr-berset-oeffnen-sie-endlich-unsere-beizen","linth24"
"2460","Kubicki: Ermittlung der Corona-Inzidenzwerte ist unseriös","1","https://www.berliner-zeitung.de/news/kubicki-ermittlung-der-corona-inzidenzwerte-ist-unserioes-li.123576","Berliner Zeitung"
"2461","Lauterbach: ""Spannende Studie aus Niederlanden, wie BioNTech-Impfung unser Immunsystem verändert""","1","https://de.rt.com/inland/119816-lauterbach-spannende-studie-aus-niederlanden-biontech-immunsystem/","RT DE"
"2462","Spätfolgen: Wie sicher ist der AstraZeneca-Impfstoff?","1","https://www.beobachter.ch/gesundheit/medizin-krankheit/spatfolgen-wie-sicher-ist-der-astrazeneca-impfstoff","Beobachter"
"2463","NZZ zeigt, wie man neue Coronafälle dramatisch darstellt","1","https://www.infosperber.ch/gesundheit/public-health/nzz-zeigt-wie-man-neue-coronafaelle-dramatisch-darstellt/","INFOsperber"
"2464","Ein Jahr Lockdown – Eine Bilanz zum Geburtstag","1","https://de.rt.com/meinung/114161-ein-jahr-lockdown-bilanz-zum-geburtstag/","RT DE"
"2465","Drei Todesfälle nach Impfungen in Köln: Staatsanwaltschaft ordnet Obduktionen an","1","https://de.rt.com/inland/112841-drei-todesfaelle-nach-impfung-in-koeln/","RT DE"
"2466","Johnson & Johnson-Impfstoff: USA setzen Verwendung aus","1","https://de.rt.com/international/115870-us-bundesbehorden-setzen-verwendung-vor/","RT DE"
"2467","«Mach’s einfach»: Die lästige Fragerei soll endlich ein Ende haben","1","https://www.dieostschweiz.ch/artikel/machs-einfach-die-laestige-fragerei-soll-endlich-ein-ende-haben-WoPXRjq","Die Ostschweiz"
"2468","World Economic Forum and UN Sign Strategic Partnership Framework","1","https://www.weforum.org/press/2019/06/world-economic-forum-and-un-sign-strategic-partnership-framework","World Economic Forum"
"2469","Shitstorm gegen Kritiker der Kapo St.Gallen","1","https://linth24.ch/articles/63418-shitstorm-gegen-kritiker-der-kapo-st-gallen","linth24"
